f_timestamp,f_id,cluster_data,heading,status
2025,12567,1,177,STANDING
2025,12568,1,177,STANDING
2025,12569,1,177,STANDING
2025,12570,1,177,STANDING
2025,12571,1,177,STANDING
2025,12572,1,177,STANDING
2025,12573,1,177,STANDING
2025,12574,1,177,STANDING
2025,12575,1,177,STANDING
2025,12576,1,177,STANDING
2025,12577,1,177,STANDING
2025,12578,1,177,STANDING
2025,12579,1,177,STANDING
2025,12580,1,177,STANDING
2025,12581,1,177,STANDING
2025,12582,1,177,STANDING
2025,12583,1,177,STANDING
2025,12584,1,177,STANDING
2025,12585,1,177,STANDING
2025,12586,1,177,STANDING
2025,12587,1,177,STANDING
2025,12588,1,177,STANDING
2025,12589,1,177,STANDING
2025,12590,1,177,STANDING
2025,12591,1,177,STANDING
2025,12592,1,177,STANDING
2025,12593,1,177,STANDING
2025,12594,1,177,STANDING
2025,12595,1,177,STANDING
2025,12596,1,177,STANDING
2025,12597,1,177,STANDING
2025,12598,1,177,STANDING
2025,12599,1,177,STANDING
2025,12600,1,177,STANDING
2025,12601,1,177,STANDING
2025,12602,1,177,STANDING
2025,12603,1,177,STANDING
2025,12604,1,177,STANDING
2025,12605,1,177,STANDING
2025,12606,1,177,STANDING
2025,12607,1,177,STANDING
2025,12608,1,177,STANDING
2025,12609,1,177,STANDING
2025,12610,1,177,STANDING
2025,12611,1,177,STANDING
2025,12612,1,177,STANDING
2025,12613,1,177,STANDING
2025,12614,1,177,STANDING
2025,12615,1,177,STANDING
2025,12616,1,177,STANDING
2025,12617,1,177,STANDING
2025,12618,1,177,STANDING
2025,12619,1,177,STANDING
2025,12620,1,177,STANDING
2025,12621,1,177,STANDING
2025,12622,1,177,STANDING
2025,12623,1,177,STANDING
2025,12624,1,177,STANDING
2025,12625,1,177,STANDING
2025,12626,1,177,STANDING
2025,12627,1,177,STANDING
2025,12628,1,177,STANDING
2025,12629,1,177,STANDING
2025,12630,1,177,STANDING
2025,12631,1,177,STANDING
2025,12632,1,177,STANDING
2025,12633,1,177,STANDING
2025,12634,1,177,STANDING
2025,12635,1,177,STANDING
2025,12636,1,177,STANDING
2025,12637,1,177,STANDING
2025,12638,1,177,STANDING
2025,12639,1,177,STANDING
2025,12640,1,177,STANDING
2025,12641,1,177,STANDING
2025,12642,1,177,STANDING
2025,12643,1,177,STANDING
2025,12644,1,177,STANDING
2025,12645,1,177,STANDING
2025,12646,1,177,STANDING
2025,12647,1,177,STANDING
2025,12648,1,177,STANDING
2025,12649,1,177,STANDING
2025,12650,1,177,STANDING
2025,12651,1,177,STANDING
2025,12652,1,177,STANDING
2025,12653,1,177,STANDING
2025,12654,1,177,STANDING
2025,12655,1,177,STANDING
2025,12656,1,177,STANDING
2025,12657,1,177,STANDING
2025,12658,1,177,STANDING
2025,12659,1,177,STANDING
2025,12660,1,177,STANDING
2025,12661,1,177,STANDING
2025,12662,1,177,STANDING
2025,12663,1,177,STANDING
2025,12664,1,177,STANDING
2025,12665,1,177,STANDING
2025,12666,1,177,STANDING
2025,12667,1,177,STANDING
2025,12668,1,177,STANDING
2025,12669,1,177,STANDING
2025,12670,1,177,STANDING
2025,12671,1,177,STANDING
2025,12672,1,177,STANDING
2025,12673,1,177,STANDING
2025,12674,1,177,STANDING
2025,12675,1,177,STANDING
2025,12676,1,177,STANDING
2025,12677,1,177,STANDING
2025,12678,1,177,STANDING
2025,12679,1,177,STANDING
2025,12680,1,177,STANDING
2025,12681,1,177,STANDING
2025,12682,1,177,STANDING
2025,12683,1,177,STANDING
2025,12684,1,177,STANDING
2025,12685,1,177,STANDING
2025,12686,1,177,STANDING
2025,12687,1,177,STANDING
2025,12688,1,177,STANDING
2025,12689,1,177,STANDING
2025,12690,1,177,STANDING
2025,12691,1,177,STANDING
2025,12692,1,177,STANDING
2025,12693,1,177,STANDING
2025,12694,1,177,STANDING
2025,12695,1,177,STANDING
2025,12696,1,177,STANDING
2025,12697,1,177,STANDING
2025,12698,1,177,STANDING
2025,12699,1,177,STANDING
2025,12700,1,177,STANDING
2025,12701,1,177,STANDING
2025,12702,1,177,STANDING
2025,12703,1,177,STANDING
2025,12704,1,177,STANDING
2025,12705,1,177,STANDING
2025,12706,1,177,STANDING
2025,12707,1,177,STANDING
2025,12708,1,177,STANDING
2025,12709,1,177,STANDING
2025,12710,1,177,STANDING
2025,12711,1,177,STANDING
2025,12712,1,177,STANDING
2025,12713,1,177,STANDING
2025,12714,1,177,STANDING
2025,12715,1,177,STANDING
2025,12716,1,177,STANDING
2025,12717,1,177,STANDING
2025,12718,1,177,STANDING
2025,12719,1,177,STANDING
2025,12720,1,177,STANDING
2025,12721,1,177,STANDING
2025,12722,1,177,STANDING
2025,12723,1,177,STANDING
2025,12724,1,177,STANDING
2025,12725,1,177,STANDING
2025,12726,1,177,STANDING
2025,12727,1,177,STANDING
2025,12728,1,177,STANDING
2025,12729,1,177,STANDING
2025,12730,1,177,STANDING
2025,12731,1,177,STANDING
2025,12732,1,177,STANDING
2025,12733,1,177,STANDING
2025,12734,1,177,STANDING
2025,12735,1,177,STANDING
2025,12736,1,177,STANDING
2025,12737,1,177,STANDING
2025,12738,1,177,STANDING
2025,12739,1,177,STANDING
2025,12740,1,177,STANDING
2025,12741,1,177,STANDING
2025,12742,1,177,STANDING
2025,12743,1,177,STANDING
2025,12744,1,177,STANDING
2025,12745,1,177,STANDING
2025,12746,1,177,STANDING
2025,12747,1,177,STANDING
2025,12748,1,177,STANDING
2025,12749,1,177,STANDING
2025,12750,1,177,STANDING
2025,12751,1,177,STANDING
2025,12752,1,177,STANDING
2025,12753,1,177,STANDING
2025,12754,1,177,STANDING
2025,12755,1,177,STANDING
2025,12756,1,177,STANDING
2025,12757,1,177,STANDING
2025,12758,1,177,STANDING
2025,12759,1,177,STANDING
2025,12760,1,177,STANDING
2025,12761,1,177,STANDING
2025,12762,1,177,STANDING
2025,12763,1,177,STANDING
2025,12764,1,177,STANDING
2025,12765,1,177,STANDING
2025,12766,1,177,STANDING
2025,12767,1,177,STANDING
2025,12768,1,177,STANDING
2025,12769,1,177,STANDING
2025,12770,1,177,STANDING
2025,12771,1,177,STANDING
2025,12772,1,177,STANDING
2025,12773,1,177,STANDING
2025,12774,1,177,STANDING
2025,12775,1,177,STANDING
2025,12776,1,177,STANDING
2025,12777,1,177,STANDING
2025,12778,1,177,STANDING
2025,12779,1,177,STANDING
2025,12780,1,177,STANDING
2025,12781,1,177,STANDING
2025,12782,1,177,STANDING
2025,12783,1,177,STANDING
2025,12784,1,177,STANDING
2025,12785,1,177,STANDING
2025,12786,1,177,STANDING
2025,12787,1,177,STANDING
2025,12788,1,177,STANDING
2025,12789,1,177,STANDING
2025,12790,1,177,STANDING
2025,12791,1,177,STANDING
2025,12792,1,177,STANDING
2025,12793,1,177,STANDING
2025,12794,1,177,STANDING
2025,12795,1,177,STANDING
2025,12796,1,177,STANDING
2025,12797,1,177,STANDING
2025,12798,1,177,STANDING
2025,12799,1,177,STANDING
2025,12800,1,177,STANDING
2025,12801,1,177,STANDING
2025,12802,1,177,STANDING
2025,12803,1,177,STANDING
2025,12804,1,177,STANDING
2025,12805,1,177,STANDING
2025,12806,1,177,STANDING
2025,12807,1,177,STANDING
2025,12808,1,177,STANDING
2025,12809,1,177,STANDING
2025,12810,1,177,STANDING
2025,12811,1,177,STANDING
2025,12812,1,177,STANDING
2025,12813,1,177,STANDING
2025,12814,1,177,STANDING
2025,12815,1,177,STANDING
2025,12816,1,177,STANDING
2025,12817,1,177,STANDING
2025,12818,1,177,STANDING
2025,12819,1,177,STANDING
2025,12820,1,177,STANDING
2025,12821,1,177,STANDING
2025,12822,1,177,STANDING
2025,12823,1,177,STANDING
2025,12824,1,177,STANDING
2025,12825,1,177,STANDING
2025,12826,1,177,STANDING
2025,12827,1,177,STANDING
2025,12828,1,177,STANDING
2025,12829,1,177,STANDING
2025,12830,1,177,STANDING
2025,12831,1,177,STANDING
2025,12832,1,177,STANDING
2025,12833,1,177,STANDING
2025,12834,1,177,STANDING
2025,12835,1,177,STANDING
2025,12836,1,177,STANDING
2025,12837,1,177,STANDING
2025,12838,1,177,STANDING
2025,12839,1,177,STANDING
2025,12840,1,177,STANDING
2025,12841,1,177,STANDING
2025,12842,1,177,STANDING
2025,12843,1,177,STANDING
2025,12844,1,177,STANDING
2025,12845,1,177,STANDING
2025,12846,1,177,STANDING
2025,12847,1,177,STANDING
2025,12848,1,177,STANDING
2025,12849,1,177,STANDING
2025,12850,1,177,STANDING
2025,12851,1,177,STANDING
2025,12852,1,177,STANDING
2025,12853,1,177,STANDING
2025,12854,1,177,STANDING
2025,12855,1,177,STANDING
2025,12856,1,177,STANDING
2025,12857,1,177,STANDING
2025,12858,1,177,STANDING
2025,12859,1,177,STANDING
2025,12860,1,177,STANDING
2025,12861,1,177,STANDING
2025,12862,1,177,STANDING
2025,12863,1,177,STANDING
2025,12864,1,177,STANDING
2025,12865,1,177,STANDING
2025,12866,1,177,STANDING
2025,12867,1,177,STANDING
2025,12868,1,177,STANDING
2025,12869,1,177,STANDING
2025,12870,1,177,STANDING
2025,12871,1,177,STANDING
2025,12872,1,177,STANDING
2025,12873,1,177,STANDING
2025,12874,1,177,STANDING
2025,12875,1,177,STANDING
2025,12876,1,177,STANDING
2025,12877,1,177,STANDING
2025,12878,1,177,STANDING
2025,12879,1,177,STANDING
2025,12880,1,177,STANDING
2025,12881,1,177,STANDING
2025,12882,1,177,STANDING
2025,12883,1,177,STANDING
2025,12884,1,177,STANDING
2025,12885,1,177,STANDING
2025,12886,1,177,STANDING
2025,12887,1,177,STANDING
2025,12888,1,177,STANDING
2025,12889,1,177,STANDING
2025,12890,1,177,STANDING
2025,12891,1,177,STANDING
2025,12892,1,177,STANDING
2025,12893,1,177,STANDING
2025,12894,1,177,STANDING
2025,12895,1,177,STANDING
2025,12896,1,177,STANDING
2025,12897,1,177,STANDING
2025,12898,1,177,STANDING
2025,12899,1,177,STANDING
2025,12900,1,177,STANDING
2025,12901,1,177,STANDING
2025,12902,1,177,STANDING
2025,12903,1,177,STANDING
2025,12904,1,177,STANDING
2025,12905,1,177,STANDING
2025,12906,1,177,STANDING
2025,12907,1,177,STANDING
2025,12908,1,177,STANDING
2025,12909,1,177,STANDING
2025,12910,1,177,STANDING
2025,12911,1,177,STANDING
2025,12912,1,177,STANDING
2025,12913,1,177,STANDING
2025,12914,1,177,STANDING
2025,12915,1,177,STANDING
2025,12916,1,177,STANDING
2025,12917,1,177,STANDING
2025,12918,1,177,STANDING
2025,12919,1,177,STANDING
2025,12920,1,177,STANDING
2025,12921,1,177,STANDING
2025,12922,1,177,STANDING
2025,12923,1,177,STANDING
2025,12924,1,177,STANDING
2025,12925,1,177,STANDING
2025,12926,1,177,STANDING
2025,12927,1,177,STANDING
2025,12928,1,177,STANDING
2025,12929,1,177,STANDING
2025,12930,1,177,STANDING
2025,12931,1,177,STANDING
2025,12932,1,177,STANDING
2025,12933,1,177,STANDING
2025,12934,1,177,STANDING
2025,12935,1,177,STANDING
2025,12936,1,177,STANDING
2025,12937,1,177,STANDING
2025,12938,1,177,STANDING
2025,12939,1,177,STANDING
2025,12940,1,177,STANDING
2025,12941,1,177,STANDING
2025,12942,1,177,STANDING
2025,12943,1,177,STANDING
2025,12944,1,177,STANDING
2025,12945,1,177,STANDING
2025,12946,1,177,STANDING
2025,12947,1,177,STANDING
2025,12948,1,177,STANDING
2025,12949,1,177,STANDING
2025,12950,1,177,STANDING
2025,12951,1,177,STANDING
2025,12952,1,177,STANDING
2025,12953,1,177,STANDING
2025,12954,1,177,STANDING
2025,12955,1,177,STANDING
2025,12956,1,177,STANDING
2025,12957,1,177,STANDING
2025,12958,1,177,STANDING
2025,12959,1,177,STANDING
2025,12960,1,177,STANDING
2025,12961,1,177,STANDING
2025,12962,1,177,STANDING
2025,12963,1,177,STANDING
2025,12964,1,177,STANDING
2025,12965,1,177,STANDING
2025,12966,1,177,STANDING
2025,12967,1,177,STANDING
2025,12968,1,177,STANDING
2025,12969,1,177,STANDING
2025,12970,1,177,STANDING
2025,12971,1,177,STANDING
2025,12972,1,177,STANDING
2025,12973,1,177,STANDING
2025,12974,1,177,STANDING
2025,12975,1,177,STANDING
2025,12976,1,177,STANDING
2025,12977,1,177,STANDING
2025,12978,1,177,STANDING
2025,12979,1,177,STANDING
2025,12980,1,177,STANDING
2025,12981,1,177,STANDING
2025,12982,1,177,STANDING
2025,12983,1,177,STANDING
2025,12984,1,177,STANDING
2025,12985,1,177,STANDING
2025,12986,1,177,STANDING
2025,12987,1,177,STANDING
2025,12988,1,177,STANDING
2025,12989,1,177,STANDING
2025,12990,1,177,STANDING
2025,12991,1,177,STANDING
2025,12992,1,177,STANDING
2025,12993,1,177,STANDING
2025,12994,1,177,STANDING
2025,12995,1,177,STANDING
2025,12996,1,177,STANDING
2025,12997,1,177,STANDING
2025,12998,1,177,STANDING
2025,12999,1,177,STANDING
2025,13000,1,177,STANDING
2025,13001,1,177,STANDING
2025,13002,1,177,STANDING
2025,13003,1,177,STANDING
2025,13004,1,177,STANDING
2025,13005,1,177,STANDING
2025,13006,1,177,STANDING
2025,13007,1,177,STANDING
2025,13008,1,177,STANDING
2025,13009,1,177,STANDING
2025,13010,1,177,STANDING
2025,13011,1,177,STANDING
2025,13012,1,177,STANDING
2025,13013,1,177,STANDING
2025,13014,1,177,STANDING
2025,13015,1,177,STANDING
2025,13016,1,177,STANDING
2025,13017,1,177,STANDING
2025,13018,1,177,STANDING
2025,13019,1,177,STANDING
2025,13020,1,177,STANDING
2025,13021,1,177,STANDING
2025,13022,1,177,STANDING
2025,13023,1,177,STANDING
2025,13024,1,177,STANDING
2025,13025,1,177,STANDING
2025,13026,1,177,STANDING
2025,13027,1,177,STANDING
2025,13028,1,177,STANDING
2025,13029,1,177,STANDING
2025,13030,1,177,STANDING
2025,13031,1,177,STANDING
2025,13032,1,177,STANDING
2025,13033,1,177,STANDING
2025,13034,1,177,STANDING
2025,13035,1,177,STANDING
2025,13036,1,177,STANDING
2025,13037,1,177,STANDING
2025,13038,1,177,STANDING
2025,13039,1,177,STANDING
2025,13040,1,177,STANDING
2025,13041,1,177,STANDING
2025,13042,1,177,STANDING
2025,13043,1,177,STANDING
2025,13044,1,177,STANDING
2025,13045,1,177,STANDING
2025,13046,1,177,STANDING
2025,13047,1,177,STANDING
2025,13048,1,177,STANDING
2025,13049,1,177,STANDING
2025,13050,1,177,STANDING
2025,13051,1,177,STANDING
2025,13052,1,177,STANDING
2025,13053,1,177,STANDING
2025,13054,1,177,STANDING
2025,13055,1,177,STANDING
2025,13056,1,177,STANDING
2025,13057,1,177,STANDING
2025,13058,1,177,STANDING
2025,13059,1,177,STANDING
2025,13060,1,177,STANDING
2025,13061,1,177,STANDING
2025,13062,1,177,STANDING
2025,13063,1,177,STANDING
2025,13064,1,177,STANDING
2025,13065,1,177,STANDING
2025,13066,1,177,STANDING
2025,13067,1,177,STANDING
2025,13068,1,177,STANDING
2025,13069,1,177,STANDING
2025,13070,1,177,STANDING
2025,13071,1,177,STANDING
2025,13072,1,177,STANDING
2025,13073,1,177,STANDING
2025,13074,1,177,STANDING
2025,13075,1,177,STANDING
2025,13076,1,177,STANDING
2025,13077,1,177,STANDING
2025,13078,1,177,STANDING
2025,13079,1,177,STANDING
2025,13080,1,177,STANDING
2025,13081,1,177,STANDING
2025,13082,1,177,STANDING
2025,13083,1,177,STANDING
2025,13084,1,177,STANDING
2025,13085,1,177,STANDING
2025,13086,1,177,STANDING
2025,13087,1,177,STANDING
2025,13088,1,177,STANDING
2025,13089,1,177,STANDING
2025,13090,1,177,STANDING
2025,13091,1,177,STANDING
2025,13092,1,177,STANDING
2025,13093,1,177,STANDING
2025,13094,1,177,STANDING
2025,13095,1,177,STANDING
2025,13096,1,177,STANDING
2025,13097,1,177,STANDING
2025,13098,1,177,STANDING
2025,13099,1,177,STANDING
2025,13100,1,177,STANDING
2025,13101,1,177,STANDING
2025,13102,1,177,STANDING
2025,13103,1,177,STANDING
2025,13104,1,177,STANDING
2025,13105,1,177,STANDING
2025,13106,1,177,STANDING
2025,13107,1,177,STANDING
2025,13108,1,177,STANDING
2025,13109,1,177,STANDING
2025,13110,1,177,STANDING
2025,13111,1,177,STANDING
2025,13112,1,177,STANDING
2025,13113,1,177,STANDING
2025,13114,1,177,STANDING
2025,13115,1,177,STANDING
2025,13116,1,177,STANDING
2025,13117,1,177,STANDING
2025,13118,1,177,STANDING
2025,13119,1,177,STANDING
2025,13120,1,177,STANDING
2025,13121,1,177,STANDING
2025,13122,1,177,STANDING
2025,13123,1,177,STANDING
2025,13124,1,177,STANDING
2025,13125,1,177,STANDING
2025,13126,1,177,STANDING
2025,13127,1,177,STANDING
2025,13128,1,177,STANDING
2025,13129,1,177,STANDING
2025,13130,1,177,STANDING
2025,13131,1,177,STANDING
2025,13132,1,177,STANDING
2025,13133,1,177,STANDING
2025,13134,1,177,STANDING
2025,13135,1,177,STANDING
2025,13136,1,177,STANDING
2025,13137,1,177,STANDING
2025,13138,1,177,STANDING
2025,13139,1,177,STANDING
2025,13140,1,177,STANDING
2025,13141,1,177,STANDING
2025,13142,1,177,STANDING
2025,13143,1,177,STANDING
2025,13144,1,177,STANDING
2025,13145,1,177,STANDING
2025,13146,1,177,STANDING
2025,13147,1,177,STANDING
2025,13148,1,177,STANDING
2025,13149,1,177,STANDING
2025,13150,1,177,STANDING
2025,13151,1,177,STANDING
2025,13152,1,177,STANDING
2025,13153,1,177,STANDING
2025,13154,1,177,STANDING
2025,13155,1,177,STANDING
2025,13156,1,177,STANDING
2025,13157,1,177,STANDING
2025,13158,1,177,STANDING
2025,13159,1,177,STANDING
2025,13160,1,177,STANDING
2025,13161,1,177,STANDING
2025,13162,1,177,STANDING
2025,13163,1,177,STANDING
2025,13164,1,177,STANDING
2025,13165,1,177,STANDING
2025,13166,1,177,STANDING
2025,13167,1,177,STANDING
2025,13168,1,177,STANDING
2025,13169,1,177,STANDING
2025,13170,1,177,STANDING
2025,13171,1,177,STANDING
2025,13172,1,177,STANDING
2025,13173,1,177,STANDING
2025,13174,1,177,STANDING
2025,13175,1,177,STANDING
2025,13176,1,177,STANDING
2025,13177,1,177,STANDING
2025,13178,1,177,STANDING
2025,13179,1,177,STANDING
2025,13180,1,177,STANDING
2025,13181,1,177,STANDING
2025,13182,1,177,STANDING
2025,13183,1,177,STANDING
2025,13184,1,177,STANDING
2025,13185,1,177,STANDING
2025,13186,1,177,STANDING
2025,13187,1,177,STANDING
2025,13188,1,177,STANDING
2025,13189,1,177,STANDING
2025,13190,1,177,STANDING
2025,13191,1,177,STANDING
2025,13192,1,177,STANDING
2025,13193,1,177,STANDING
2025,13194,1,177,STANDING
2025,13195,1,177,STANDING
2025,13196,1,177,STANDING
2025,13197,1,177,STANDING
2025,13198,1,177,STANDING
2025,13199,1,177,STANDING
2025,13200,1,177,STANDING
2025,13201,1,177,STANDING
2025,13202,1,177,STANDING
2025,13203,1,177,STANDING
2025,13204,1,177,STANDING
2025,13205,1,177,STANDING
2025,13206,1,177,STANDING
2025,13207,1,177,STANDING
2025,13208,1,177,STANDING
2025,13209,1,177,STANDING
2025,13210,1,177,STANDING
2025,13211,1,177,STANDING
2025,13212,1,177,STANDING
2025,13213,1,177,STANDING
2025,13214,1,177,STANDING
2025,13215,1,177,STANDING
2025,13216,1,177,STANDING
2025,13217,1,177,STANDING
2025,13218,1,177,STANDING
2025,13219,1,177,STANDING
2025,13220,1,177,STANDING
2025,13221,1,177,STANDING
2025,13222,1,177,STANDING
2025,13223,1,177,STANDING
2025,13224,1,177,STANDING
2025,13225,1,177,STANDING
2025,13226,1,177,STANDING
2025,13227,1,177,STANDING
2025,13228,1,177,STANDING
2025,13229,1,177,STANDING
2025,13230,1,177,STANDING
2025,13231,1,177,STANDING
2025,13232,1,177,STANDING
2025,13233,1,177,STANDING
2025,13234,1,177,STANDING
2025,13235,1,177,STANDING
2025,13236,1,177,STANDING
2025,13237,1,177,STANDING
2025,13238,1,177,STANDING
2025,13239,1,177,STANDING
2025,13240,1,177,STANDING
2025,13241,1,177,STANDING
2025,13242,1,177,STANDING
2025,13243,1,177,STANDING
2025,13244,1,177,STANDING
2025,13245,1,177,STANDING
2025,13246,1,177,STANDING
2025,13247,1,177,STANDING
2025,13248,1,177,STANDING
2025,13249,1,177,STANDING
2025,13250,1,177,STANDING
2025,13251,1,177,STANDING
2025,13252,1,177,STANDING
2025,13253,1,177,STANDING
2025,13254,1,177,STANDING
2025,13255,1,177,STANDING
2025,13256,1,177,STANDING
2025,13257,1,177,STANDING
2025,13258,1,177,STANDING
2025,13259,1,177,STANDING
2025,13260,1,177,STANDING
2025,13261,1,177,STANDING
2025,13262,1,177,STANDING
2025,13263,1,177,STANDING
2025,13264,1,177,STANDING
2025,13265,1,177,STANDING
2025,13266,1,177,STANDING
2025,13267,1,177,STANDING
2025,13268,1,177,STANDING
2025,13269,1,177,STANDING
2025,13270,1,177,STANDING
2025,13271,1,177,STANDING
2025,13272,1,177,STANDING
2025,13273,1,177,STANDING
2025,13274,1,177,STANDING
2025,13275,1,177,STANDING
2025,13276,1,177,STANDING
2025,13277,1,177,STANDING
2025,13278,1,177,STANDING
2025,13279,1,177,STANDING
2025,13280,1,177,STANDING
2025,13281,1,177,STANDING
2025,13282,1,177,STANDING
2025,13283,1,177,STANDING
2025,13284,1,177,STANDING
2025,13285,1,177,STANDING
2025,13286,1,177,STANDING
2025,13287,1,177,STANDING
2025,13288,1,177,STANDING
2025,13289,1,177,STANDING
2025,13290,1,177,STANDING
2025,13291,1,177,STANDING
2025,13292,1,177,STANDING
2025,13293,1,177,STANDING
2025,13294,1,177,STANDING
2025,13295,1,177,STANDING
2025,13296,1,177,STANDING
2025,13297,1,177,STANDING
2025,13298,1,177,STANDING
2025,13299,1,177,STANDING
2025,13300,1,177,STANDING
2025,13301,1,177,STANDING
2025,13302,1,177,STANDING
2025,13303,1,177,STANDING
2025,13304,1,177,STANDING
2025,13305,1,177,STANDING
2025,13306,1,177,STANDING
2025,13307,1,177,STANDING
2025,13308,1,177,STANDING
2025,13309,1,177,STANDING
2025,13310,1,177,STANDING
2025,13311,1,177,STANDING
2025,13312,1,177,STANDING
2025,13313,1,177,STANDING
2025,13314,1,177,STANDING
2025,13315,1,177,STANDING
2025,13316,1,177,STANDING
2025,13317,1,177,STANDING
2025,13318,1,177,STANDING
2025,13319,1,177,STANDING
2025,13320,1,177,STANDING
2025,13321,1,177,STANDING
2025,13322,1,177,STANDING
2025,13323,1,177,STANDING
2025,13324,1,177,STANDING
2025,13325,1,177,STANDING
2025,13326,1,177,STANDING
2025,13327,1,177,STANDING
2025,13328,1,177,STANDING
2025,13329,1,177,STANDING
2025,13330,1,177,STANDING
2025,13331,1,177,STANDING
2025,13332,1,177,STANDING
2025,13333,1,177,STANDING
2025,13334,1,177,STANDING
2025,13335,1,177,STANDING
2025,13336,1,177,STANDING
2025,13337,1,177,STANDING
2025,13338,1,177,STANDING
2025,13339,1,177,STANDING
2025,13340,1,177,STANDING
2025,13341,1,177,STANDING
2025,13342,1,177,STANDING
2025,13343,1,177,STANDING
2025,13344,1,177,STANDING
2025,13345,1,177,STANDING
2025,13346,1,177,STANDING
2025,13347,1,177,STANDING
2025,13348,1,177,STANDING
2025,13349,1,177,STANDING
2025,13350,1,177,STANDING
2025,13351,1,177,STANDING
2025,13352,1,177,STANDING
2025,13353,1,177,STANDING
2025,13354,1,177,STANDING
2025,13355,1,177,STANDING
2025,13356,1,177,STANDING
2025,13357,1,177,STANDING
2025,13358,1,177,STANDING
2025,13359,1,177,STANDING
2025,13360,1,177,STANDING
2025,13361,1,177,STANDING
2025,13362,1,177,STANDING
2025,13363,1,177,STANDING
2025,13364,1,177,STANDING
2025,13365,1,177,STANDING
2025,13366,1,177,STANDING
2025,13367,1,177,STANDING
2025,13368,1,177,STANDING
2025,13369,1,177,STANDING
2025,13370,1,177,STANDING
2025,13371,1,177,STANDING
2025,13372,1,177,STANDING
2025,13373,1,177,STANDING
2025,13374,1,177,STANDING
2025,13375,1,177,STANDING
2025,13376,1,177,STANDING
2025,13377,1,177,STANDING
2025,13378,1,177,STANDING
2025,13379,1,177,STANDING
2025,13380,1,177,STANDING
2025,13381,1,177,STANDING
2025,13382,1,177,STANDING
2025,13383,1,177,STANDING
2025,13384,1,177,STANDING
2025,13385,1,177,STANDING
2025,13386,1,177,STANDING
2025,13387,1,177,STANDING
2025,13388,1,177,STANDING
2025,13389,1,177,STANDING
2025,13390,1,177,STANDING
2025,13391,1,177,STANDING
2025,13392,1,177,STANDING
2025,13393,1,177,STANDING
2025,13394,1,177,STANDING
2025,13395,1,177,STANDING
2025,13396,1,177,STANDING
2025,13397,1,177,STANDING
2025,13398,1,177,STANDING
2025,13399,1,177,STANDING
2025,13400,1,177,STANDING
2025,13401,1,177,STANDING
2025,13402,1,177,STANDING
2025,13403,1,177,STANDING
2025,13404,1,177,STANDING
2025,13405,1,177,STANDING
2025,13406,1,177,STANDING
2025,13407,1,177,STANDING
2025,13408,1,177,STANDING
2025,13409,1,177,STANDING
2025,13410,1,177,STANDING
2025,13411,1,177,STANDING
2025,13412,1,177,STANDING
2025,13413,1,177,STANDING
2025,13414,1,177,STANDING
2025,13415,1,177,STANDING
2025,13416,1,177,STANDING
2025,13417,1,177,STANDING
2025,13418,1,177,STANDING
2025,13419,1,177,STANDING
2025,13420,1,177,STANDING
2025,13421,1,177,STANDING
2025,13422,1,177,STANDING
2025,13423,1,177,STANDING
2025,13424,1,177,STANDING
2025,13425,1,177,STANDING
2025,13426,1,177,STANDING
2025,13427,1,177,STANDING
2025,13428,1,177,STANDING
2025,13429,1,177,STANDING
2025,13430,1,177,STANDING
2025,13431,1,177,STANDING
2025,13432,1,177,STANDING
2025,13433,1,177,STANDING
2025,13434,1,177,STANDING
2025,13435,1,177,STANDING
2025,13436,1,177,STANDING
2025,13437,1,177,STANDING
2025,13438,1,177,STANDING
2025,13439,1,177,STANDING
2025,13440,1,177,STANDING
2025,13441,1,177,STANDING
2025,13442,1,177,STANDING
2025,13443,1,177,STANDING
2025,13444,1,177,STANDING
2025,13445,1,177,STANDING
2025,13446,1,177,STANDING
2025,13447,1,177,STANDING
2025,13448,1,177,STANDING
2025,13449,1,177,STANDING
2025,13450,1,177,STANDING
2025,13451,1,177,STANDING
2025,13452,1,177,STANDING
2025,13453,1,177,STANDING
2025,13454,1,177,STANDING
2025,13455,1,177,STANDING
2025,13456,1,177,STANDING
2025,13457,1,177,STANDING
2025,13458,1,177,STANDING
2025,13459,1,177,STANDING
2025,13460,1,177,STANDING
2025,13461,1,177,STANDING
2025,13462,1,177,STANDING
2025,13463,1,177,STANDING
2025,13464,1,177,STANDING
2025,13465,1,177,STANDING
2025,13466,1,177,STANDING
2025,13467,1,177,STANDING
2025,13468,1,177,STANDING
2025,13469,1,177,STANDING
2025,13470,1,177,STANDING
2025,13471,1,177,STANDING
2025,13472,1,177,STANDING
2025,13473,1,177,STANDING
2025,13474,1,177,STANDING
2025,13475,1,177,STANDING
2025,13476,1,177,STANDING
2025,13477,1,177,STANDING
2025,13478,1,177,STANDING
2025,13479,1,177,STANDING
2025,13480,1,177,STANDING
2025,13481,1,177,STANDING
2025,13482,1,177,STANDING
2025,13483,1,177,STANDING
2025,13484,1,177,STANDING
2025,13485,1,177,STANDING
2025,13486,1,177,STANDING
2025,13487,1,177,STANDING
2025,13488,1,177,STANDING
2025,13489,1,177,STANDING
2025,13490,1,177,STANDING
2025,13491,1,177,STANDING
2025,13492,1,177,STANDING
2025,13493,1,177,STANDING
2025,13494,1,177,STANDING
2025,13495,1,177,STANDING
2025,13496,1,177,STANDING
2025,13497,1,177,STANDING
